CH1,CH2,CH3,CH4,CH5,CH6,Frame Counter,Timestamp
4.268,0.000,0.000,0.000,0.000,0.000,53387,14:09:55
4.272,0.000,0.000,0.000,0.000,0.000,53388,14:09:55
4.278,0.000,0.000,0.000,0.000,0.000,53389,14:09:55
4.282,0.000,0.000,0.000,0.000,0.000,53390,14:09:55
4.289,0.000,0.000,0.000,0.000,0.000,53391,14:09:55
4.293,0.000,0.000,0.000,0.000,0.000,53392,14:09:55
4.300,0.000,0.000,0.000,0.000,0.000,53393,14:09:55
4.305,0.000,0.000,0.000,0.000,0.000,53394,14:09:55
4.311,0.000,0.000,0.000,0.000,0.000,53395,14:09:55
4.315,0.000,0.000,0.000,0.000,0.000,53396,14:09:55
4.321,0.000,0.000,0.000,0.000,0.000,53397,14:09:55
4.325,0.000,0.000,0.000,0.000,0.000,53398,14:09:55
4.331,0.000,0.000,0.000,0.000,0.000,53399,14:09:55
4.334,0.000,0.000,0.000,0.000,0.000,53400,14:09:55
4.339,0.000,0.000,0.000,0.000,0.000,53401,14:09:55
4.342,0.000,0.000,0.000,0.000,0.000,53402,14:09:55
4.348,0.000,0.000,0.000,0.000,0.000,53403,14:09:55
4.352,0.000,0.000,0.000,0.000,0.000,53404,14:09:55
4.357,0.000,0.000,0.000,0.000,0.000,53405,14:09:55
4.361,0.000,0.000,0.000,0.000,0.000,53406,14:09:55
4.366,0.000,0.000,0.000,0.000,0.000,53407,14:09:55
4.368,0.000,0.000,0.000,0.000,0.000,53408,14:09:55
4.372,0.000,0.000,0.000,0.000,0.000,53409,14:09:55
4.374,0.000,0.000,0.000,0.000,0.000,53410,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53411,14:09:55
4.379,0.000,0.000,0.000,0.000,0.000,53412,14:09:55
4.381,0.000,0.000,0.000,0.000,0.000,53413,14:09:55
4.381,0.000,0.000,0.000,0.000,0.000,53414,14:09:55
4.382,0.000,0.000,0.000,0.000,0.000,53415,14:09:55
4.381,0.000,0.000,0.000,0.000,0.000,53416,14:09:55
4.382,0.000,0.000,0.000,0.000,0.000,53417,14:09:55
4.380,0.000,0.000,0.000,0.000,0.000,53418,14:09:55
4.380,0.000,0.000,0.000,0.000,0.000,53419,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53420,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53421,14:09:55
4.376,0.000,0.000,0.000,0.000,0.000,53422,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53423,14:09:55
4.376,0.000,0.000,0.000,0.000,0.000,53424,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53425,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53426,14:09:55
4.379,0.000,0.000,0.000,0.000,0.000,53427,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53428,14:09:55
4.379,0.000,0.000,0.000,0.000,0.000,53429,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53430,14:09:55
4.378,0.000,0.000,0.000,0.000,0.000,53431,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53432,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53433,14:09:55
4.376,0.000,0.000,0.000,0.000,0.000,53434,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53435,14:09:55
4.377,0.000,0.000,0.000,0.000,0.000,53436,14:09:56
4.378,0.000,0.000,0.000,0.000,0.000,53437,14:09:56
4.378,0.000,0.000,0.000,0.000,0.000,53438,14:09:56
4.380,0.000,0.000,0.000,0.000,0.000,53439,14:09:56
4.381,0.000,0.000,0.000,0.000,0.000,53440,14:09:56
4.383,0.000,0.000,0.000,0.000,0.000,53441,14:09:56
4.384,0.000,0.000,0.000,0.000,0.000,53442,14:09:56
4.387,0.000,0.000,0.000,0.000,0.000,53443,14:09:56
4.389,0.000,0.000,0.000,0.000,0.000,53444,14:09:56
4.392,0.000,0.000,0.000,0.000,0.000,53445,14:09:56
4.394,0.000,0.000,0.000,0.000,0.000,53446,14:09:56
4.398,0.000,0.000,0.000,0.000,0.000,53447,14:09:56
4.400,0.000,0.000,0.000,0.000,0.000,53448,14:09:56
4.404,0.000,0.000,0.000,0.000,0.000,53449,14:09:56
4.406,0.000,0.000,0.000,0.000,0.000,53450,14:09:56
4.410,0.000,0.000,0.000,0.000,0.000,53451,14:09:56
4.412,0.000,0.000,0.000,0.000,0.000,53452,14:09:56
4.416,0.000,0.000,0.000,0.000,0.000,53453,14:09:56
4.418,0.000,0.000,0.000,0.000,0.000,53454,14:09:56
4.422,0.000,0.000,0.000,0.000,0.000,53455,14:09:56
4.424,0.000,0.000,0.000,0.000,0.000,53456,14:09:56
4.429,0.000,0.000,0.000,0.000,0.000,53457,14:09:56
4.432,0.000,0.000,0.000,0.000,0.000,53458,14:09:56
4.437,0.000,0.000,0.000,0.000,0.000,53459,14:09:56
4.440,0.000,0.000,0.000,0.000,0.000,53460,14:09:56
4.446,0.000,0.000,0.000,0.000,0.000,53461,14:09:56
4.449,0.000,0.000,0.000,0.000,0.000,53462,14:09:56
4.454,0.000,0.000,0.000,0.000,0.000,53463,14:09:56
4.455,0.000,0.000,0.000,0.000,0.000,53464,14:09:56
4.458,0.000,0.000,0.000,0.000,0.000,53465,14:09:56
4.458,0.000,0.000,0.000,0.000,0.000,53466,14:09:56
4.460,0.000,0.000,0.000,0.000,0.000,53467,14:09:56
4.458,0.000,0.000,0.000,0.000,0.000,53468,14:09:56
4.459,0.000,0.000,0.000,0.000,0.000,53469,14:09:56
4.457,0.000,0.000,0.000,0.000,0.000,53470,14:09:56
4.457,0.000,0.000,0.000,0.000,0.000,53471,14:09:56
4.454,0.000,0.000,0.000,0.000,0.000,53472,14:09:56
4.454,0.000,0.000,0.000,0.000,0.000,53473,14:09:56
4.451,0.000,0.000,0.000,0.000,0.000,53474,14:09:56
4.451,0.000,0.000,0.000,0.000,0.000,53475,14:09:56
4.448,0.000,0.000,0.000,0.000,0.000,53476,14:09:56
4.447,0.000,0.000,0.000,0.000,0.000,53477,14:09:56
4.443,0.000,0.000,0.000,0.000,0.000,53478,14:09:56
4.442,0.000,0.000,0.000,0.000,0.000,53479,14:09:56
4.438,0.000,0.000,0.000,0.000,0.000,53480,14:09:56
4.437,0.000,0.000,0.000,0.000,0.000,53481,14:09:56
4.433,0.000,0.000,0.000,0.000,0.000,53482,14:09:56
4.431,0.000,0.000,0.000,0.000,0.000,53483,14:09:56
4.427,0.000,0.000,0.000,0.000,0.000,53484,14:09:56
4.426,0.000,0.000,0.000,0.000,0.000,53485,14:09:56
4.423,0.000,0.000,0.000,0.000,0.000,53486,14:09:56
4.423,0.000,0.000,0.000,0.000,0.000,53487,14:09:56
4.421,0.000,0.000,0.000,0.000,0.000,53488,14:09:56
4.421,0.000,0.000,0.000,0.000,0.000,53489,14:09:56
4.419,0.000,0.000,0.000,0.000,0.000,53490,14:09:56
4.419,0.000,0.000,0.000,0.000,0.000,53491,14:09:56
4.417,0.000,0.000,0.000,0.000,0.000,53492,14:09:56
4.417,0.000,0.000,0.000,0.000,0.000,53493,14:09:56
4.415,0.000,0.000,0.000,0.000,0.000,53494,14:09:56
4.415,0.000,0.000,0.000,0.000,0.000,53495,14:09:56
4.413,0.000,0.000,0.000,0.000,0.000,53496,14:09:56
4.413,0.000,0.000,0.000,0.000,0.000,53497,14:09:56
4.411,0.000,0.000,0.000,0.000,0.000,53498,14:09:56
4.410,0.000,0.000,0.000,0.000,0.000,53499,14:09:56
4.408,0.000,0.000,0.000,0.000,0.000,53500,14:09:56
4.408,0.000,0.000,0.000,0.000,0.000,53501,14:09:56
4.406,0.000,0.000,0.000,0.000,0.000,53502,14:09:56
4.405,0.000,0.000,0.000,0.000,0.000,53503,14:09:56
4.403,0.000,0.000,0.000,0.000,0.000,53504,14:09:56
4.403,0.000,0.000,0.000,0.000,0.000,53505,14:09:56
4.400,0.000,0.000,0.000,0.000,0.000,53506,14:09:56
4.400,0.000,0.000,0.000,0.000,0.000,53507,14:09:56
4.398,0.000,0.000,0.000,0.000,0.000,53508,14:09:56
4.398,0.000,0.000,0.000,0.000,0.000,53509,14:09:56
4.396,0.000,0.000,0.000,0.000,0.000,53510,14:09:56
4.396,0.000,0.000,0.000,0.000,0.000,53511,14:09:56
4.394,0.000,0.000,0.000,0.000,0.000,53512,14:09:56
4.395,0.000,0.000,0.000,0.000,0.000,53513,14:09:56
4.393,0.000,0.000,0.000,0.000,0.000,53514,14:09:56
4.393,0.000,0.000,0.000,0.000,0.000,53515,14:09:56
4.391,0.000,0.000,0.000,0.000,0.000,53516,14:09:56
4.391,0.000,0.000,0.000,0.000,0.000,53517,14:09:56
4.389,0.000,0.000,0.000,0.000,0.000,53518,14:09:56
4.389,0.000,0.000,0.000,0.000,0.000,53519,14:09:56
4.386,0.000,0.000,0.000,0.000,0.000,53520,14:09:56
4.386,0.000,0.000,0.000,0.000,0.000,53521,14:09:56
4.384,0.000,0.000,0.000,0.000,0.000,53522,14:09:56
4.384,0.000,0.000,0.000,0.000,0.000,53523,14:09:56
4.383,0.000,0.000,0.000,0.000,0.000,53524,14:09:56
4.384,0.000,0.000,0.000,0.000,0.000,53525,14:09:56
4.383,0.000,0.000,0.000,0.000,0.000,53526,14:09:56
4.384,0.000,0.000,0.000,0.000,0.000,53527,14:09:56
4.382,0.000,0.000,0.000,0.000,0.000,53528,14:09:56
4.383,0.000,0.000,0.000,0.000,0.000,53529,14:09:56
4.382,0.000,0.000,0.000,0.000,0.000,53530,14:09:56
4.382,0.000,0.000,0.000,0.000,0.000,53531,14:09:56
4.381,0.000,0.000,0.000,0.000,0.000,53532,14:09:56
4.381,0.000,0.000,0.000,0.000,0.000,53533,14:09:56
4.379,0.000,0.000,0.000,0.000,0.000,53534,14:09:56
4.380,0.000,0.000,0.000,0.000,0.000,53535,14:09:56
4.378,0.000,0.000,0.000,0.000,0.000,53536,14:09:57
4.379,0.000,0.000,0.000,0.000,0.000,53537,14:09:57
4.377,0.000,0.000,0.000,0.000,0.000,53538,14:09:57
4.378,0.000,0.000,0.000,0.000,0.000,53539,14:09:57
4.376,0.000,0.000,0.000,0.000,0.000,53540,14:09:57
4.377,0.000,0.000,0.000,0.000,0.000,53541,14:09:57
4.375,0.000,0.000,0.000,0.000,0.000,53542,14:09:57
4.376,0.000,0.000,0.000,0.000,0.000,53543,14:09:57
4.374,0.000,0.000,0.000,0.000,0.000,53544,14:09:57
4.374,0.000,0.000,0.000,0.000,0.000,53545,14:09:57
4.372,0.000,0.000,0.000,0.000,0.000,53546,14:09:57
4.372,0.000,0.000,0.000,0.000,0.000,53547,14:09:57
4.370,0.000,0.000,0.000,0.000,0.000,53548,14:09:57
4.371,0.000,0.000,0.000,0.000,0.000,53549,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53550,14:09:57
4.370,0.000,0.000,0.000,0.000,0.000,53551,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53552,14:09:57
4.370,0.000,0.000,0.000,0.000,0.000,53553,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53554,14:09:57
4.370,0.000,0.000,0.000,0.000,0.000,53555,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53556,14:09:57
4.370,0.000,0.000,0.000,0.000,0.000,53557,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53558,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53559,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53560,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53561,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53562,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53563,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53564,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53565,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53566,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53567,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53568,14:09:57
4.369,0.000,0.000,0.000,0.000,0.000,53569,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53570,14:09:57
4.368,0.000,0.000,0.000,0.000,0.000,53571,14:09:57
4.366,0.000,0.000,0.000,0.000,0.000,53572,14:09:57
4.367,0.000,0.000,0.000,0.000,0.000,53573,14:09:57
4.364,0.000,0.000,0.000,0.000,0.000,53574,14:09:57
4.364,0.000,0.000,0.000,0.000,0.000,53575,14:09:57
4.362,0.000,0.000,0.000,0.000,0.000,53576,14:09:57
4.361,0.000,0.000,0.000,0.000,0.000,53577,14:09:57
4.359,0.000,0.000,0.000,0.000,0.000,53578,14:09:57
4.358,0.000,0.000,0.000,0.000,0.000,53579,14:09:57
4.356,0.000,0.000,0.000,0.000,0.000,53580,14:09:57
4.355,0.000,0.000,0.000,0.000,0.000,53581,14:09:57
4.353,0.000,0.000,0.000,0.000,0.000,53582,14:09:57
4.352,0.000,0.000,0.000,0.000,0.000,53583,14:09:57
4.349,0.000,0.000,0.000,0.000,0.000,53584,14:09:57
4.349,0.000,0.000,0.000,0.000,0.000,53585,14:09:57
4.346,0.000,0.000,0.000,0.000,0.000,53586,14:09:57
4.346,0.000,0.000,0.000,0.000,0.000,53587,14:09:57
4.344,0.000,0.000,0.000,0.000,0.000,53588,14:09:57
4.344,0.000,0.000,0.000,0.000,0.000,53589,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53590,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53591,14:09:57
4.340,0.000,0.000,0.000,0.000,0.000,53592,14:09:57
4.340,0.000,0.000,0.000,0.000,0.000,53593,14:09:57
4.339,0.000,0.000,0.000,0.000,0.000,53594,14:09:57
4.339,0.000,0.000,0.000,0.000,0.000,53595,14:09:57
4.337,0.000,0.000,0.000,0.000,0.000,53596,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53597,14:09:57
4.337,0.000,0.000,0.000,0.000,0.000,53598,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53599,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53600,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53601,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53602,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53603,14:09:57
4.337,0.000,0.000,0.000,0.000,0.000,53604,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53605,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53606,14:09:57
4.337,0.000,0.000,0.000,0.000,0.000,53607,14:09:57
4.335,0.000,0.000,0.000,0.000,0.000,53608,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53609,14:09:57
4.334,0.000,0.000,0.000,0.000,0.000,53610,14:09:57
4.335,0.000,0.000,0.000,0.000,0.000,53611,14:09:57
4.334,0.000,0.000,0.000,0.000,0.000,53612,14:09:57
4.335,0.000,0.000,0.000,0.000,0.000,53613,14:09:57
4.334,0.000,0.000,0.000,0.000,0.000,53614,14:09:57
4.335,0.000,0.000,0.000,0.000,0.000,53615,14:09:57
4.335,0.000,0.000,0.000,0.000,0.000,53616,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53617,14:09:57
4.336,0.000,0.000,0.000,0.000,0.000,53618,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53619,14:09:57
4.338,0.000,0.000,0.000,0.000,0.000,53620,14:09:57
4.340,0.000,0.000,0.000,0.000,0.000,53621,14:09:57
4.340,0.000,0.000,0.000,0.000,0.000,53622,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53623,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53624,14:09:57
4.345,0.000,0.000,0.000,0.000,0.000,53625,14:09:57
4.344,0.000,0.000,0.000,0.000,0.000,53626,14:09:57
4.346,0.000,0.000,0.000,0.000,0.000,53627,14:09:57
4.346,0.000,0.000,0.000,0.000,0.000,53628,14:09:57
4.347,0.000,0.000,0.000,0.000,0.000,53629,14:09:57
4.346,0.000,0.000,0.000,0.000,0.000,53630,14:09:57
4.347,0.000,0.000,0.000,0.000,0.000,53631,14:09:57
4.345,0.000,0.000,0.000,0.000,0.000,53632,14:09:57
4.345,0.000,0.000,0.000,0.000,0.000,53633,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53634,14:09:57
4.342,0.000,0.000,0.000,0.000,0.000,53635,14:09:57
4.339,0.000,0.000,0.000,0.000,0.000,53636,14:09:58
4.338,0.000,0.000,0.000,0.000,0.000,53637,14:09:58
4.336,0.000,0.000,0.000,0.000,0.000,53638,14:09:58
4.335,0.000,0.000,0.000,0.000,0.000,53639,14:09:58
4.333,0.000,0.000,0.000,0.000,0.000,53640,14:09:58
4.334,0.000,0.000,0.000,0.000,0.000,53641,14:09:58
4.332,0.000,0.000,0.000,0.000,0.000,53642,14:09:58
4.333,0.000,0.000,0.000,0.000,0.000,53643,14:09:58
4.332,0.000,0.000,0.000,0.000,0.000,53644,14:09:58
4.333,0.000,0.000,0.000,0.000,0.000,53645,14:09:58
4.332,0.000,0.000,0.000,0.000,0.000,53646,14:09:58
4.334,0.000,0.000,0.000,0.000,0.000,53647,14:09:58
4.333,0.000,0.000,0.000,0.000,0.000,53648,14:09:58
4.335,0.000,0.000,0.000,0.000,0.000,53649,14:09:58
4.335,0.000,0.000,0.000,0.000,0.000,53650,14:09:58
4.337,0.000,0.000,0.000,0.000,0.000,53651,14:09:58
4.338,0.000,0.000,0.000,0.000,0.000,53652,14:09:58
4.341,0.000,0.000,0.000,0.000,0.000,53653,14:09:58
4.341,0.000,0.000,0.000,0.000,0.000,53654,14:09:58
4.344,0.000,0.000,0.000,0.000,0.000,53655,14:09:58
4.345,0.000,0.000,0.000,0.000,0.000,53656,14:09:58
4.348,0.000,0.000,0.000,0.000,0.000,53657,14:09:58
4.350,0.000,0.000,0.000,0.000,0.000,53658,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53659,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53660,14:09:58
4.359,0.000,0.000,0.000,0.000,0.000,53661,14:09:58
4.360,0.000,0.000,0.000,0.000,0.000,53662,14:09:58
4.363,0.000,0.000,0.000,0.000,0.000,53663,14:09:58
4.363,0.000,0.000,0.000,0.000,0.000,53664,14:09:58
4.365,0.000,0.000,0.000,0.000,0.000,53665,14:09:58
4.364,0.000,0.000,0.000,0.000,0.000,53666,14:09:58
4.365,0.000,0.000,0.000,0.000,0.000,53667,14:09:58
4.362,0.000,0.000,0.000,0.000,0.000,53668,14:09:58
4.362,0.000,0.000,0.000,0.000,0.000,53669,14:09:58
4.359,0.000,0.000,0.000,0.000,0.000,53670,14:09:58
4.358,0.000,0.000,0.000,0.000,0.000,53671,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53672,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53673,14:09:58
4.352,0.000,0.000,0.000,0.000,0.000,53674,14:09:58
4.352,0.000,0.000,0.000,0.000,0.000,53675,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53676,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53677,14:09:58
4.350,0.000,0.000,0.000,0.000,0.000,53678,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53679,14:09:58
4.350,0.000,0.000,0.000,0.000,0.000,53680,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53681,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53682,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53683,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53684,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53685,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53686,14:09:58
4.356,0.000,0.000,0.000,0.000,0.000,53687,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53688,14:09:58
4.356,0.000,0.000,0.000,0.000,0.000,53689,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53690,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53691,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53692,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53693,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53694,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53695,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53696,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53697,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53698,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53699,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53700,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53701,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53702,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53703,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53704,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53705,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53706,14:09:58
4.356,0.000,0.000,0.000,0.000,0.000,53707,14:09:58
4.356,0.000,0.000,0.000,0.000,0.000,53708,14:09:58
4.357,0.000,0.000,0.000,0.000,0.000,53709,14:09:58
4.357,0.000,0.000,0.000,0.000,0.000,53710,14:09:58
4.358,0.000,0.000,0.000,0.000,0.000,53711,14:09:58
4.358,0.000,0.000,0.000,0.000,0.000,53712,14:09:58
4.359,0.000,0.000,0.000,0.000,0.000,53713,14:09:58
4.358,0.000,0.000,0.000,0.000,0.000,53714,14:09:58
4.359,0.000,0.000,0.000,0.000,0.000,53715,14:09:58
4.357,0.000,0.000,0.000,0.000,0.000,53716,14:09:58
4.357,0.000,0.000,0.000,0.000,0.000,53717,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53718,14:09:58
4.355,0.000,0.000,0.000,0.000,0.000,53719,14:09:58
4.353,0.000,0.000,0.000,0.000,0.000,53720,14:09:58
4.354,0.000,0.000,0.000,0.000,0.000,53721,14:09:58
4.352,0.000,0.000,0.000,0.000,0.000,53722,14:09:58
4.352,0.000,0.000,0.000,0.000,0.000,53723,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53724,14:09:58
4.351,0.000,0.000,0.000,0.000,0.000,53725,14:09:58
4.349,0.000,0.000,0.000,0.000,0.000,53726,14:09:58
4.350,0.000,0.000,0.000,0.000,0.000,53727,14:09:58
4.348,0.000,0.000,0.000,0.000,0.000,53728,14:09:58
4.348,0.000,0.000,0.000,0.000,0.000,53729,14:09:58
4.346,0.000,0.000,0.000,0.000,0.000,53730,14:09:58
4.346,0.000,0.000,0.000,0.000,0.000,53731,14:09:58
4.344,0.000,0.000,0.000,0.000,0.000,53732,14:09:58
4.345,0.000,0.000,0.000,0.000,0.000,53733,14:09:58
4.343,0.000,0.000,0.000,0.000,0.000,53734,14:09:58
4.344,0.000,0.000,0.000,0.000,0.000,53735,14:09:58
4.342,0.000,0.000,0.000,0.000,0.000,53736,14:09:58
4.343,0.000,0.000,0.000,0.000,0.000,53737,14:09:59
4.341,0.000,0.000,0.000,0.000,0.000,53738,14:09:59
4.342,0.000,0.000,0.000,0.000,0.000,53739,14:09:59
4.341,0.000,0.000,0.000,0.000,0.000,53740,14:09:59
4.342,0.000,0.000,0.000,0.000,0.000,53741,14:09:59
4.341,0.000,0.000,0.000,0.000,0.000,53742,14:09:59
4.341,0.000,0.000,0.000,0.000,0.000,53743,14:09:59
4.339,0.000,0.000,0.000,0.000,0.000,53744,14:09:59
4.339,0.000,0.000,0.000,0.000,0.000,53745,14:09:59
4.337,0.000,0.000,0.000,0.000,0.000,53746,14:09:59
4.336,0.000,0.000,0.000,0.000,0.000,53747,14:09:59
4.333,0.000,0.000,0.000,0.000,0.000,53748,14:09:59
4.333,0.000,0.000,0.000,0.000,0.000,53749,14:09:59
4.330,0.000,0.000,0.000,0.000,0.000,53750,14:09:59
4.329,0.000,0.000,0.000,0.000,0.000,53751,14:09:59
4.327,0.000,0.000,0.000,0.000,0.000,53752,14:09:59
4.326,0.000,0.000,0.000,0.000,0.000,53753,14:09:59
4.323,0.000,0.000,0.000,0.000,0.000,53754,14:09:59
4.323,0.000,0.000,0.000,0.000,0.000,53755,14:09:59
4.320,0.000,0.000,0.000,0.000,0.000,53756,14:09:59
4.320,0.000,0.000,0.000,0.000,0.000,53757,14:09:59
4.317,0.000,0.000,0.000,0.000,0.000,53758,14:09:59
4.317,0.000,0.000,0.000,0.000,0.000,53759,14:09:59
4.315,0.000,0.000,0.000,0.000,0.000,53760,14:09:59
4.315,0.000,0.000,0.000,0.000,0.000,53761,14:09:59
4.313,0.000,0.000,0.000,0.000,0.000,53762,14:09:59
4.314,0.000,0.000,0.000,0.000,0.000,53763,14:09:59
4.312,0.000,0.000,0.000,0.000,0.000,53764,14:09:59
4.313,0.000,0.000,0.000,0.000,0.000,53765,14:09:59
4.311,0.000,0.000,0.000,0.000,0.000,53766,14:09:59
4.311,0.000,0.000,0.000,0.000,0.000,53767,14:09:59
4.309,0.000,0.000,0.000,0.000,0.000,53768,14:09:59
4.309,0.000,0.000,0.000,0.000,0.000,53769,14:09:59
4.307,0.000,0.000,0.000,0.000,0.000,53770,14:09:59
4.307,0.000,0.000,0.000,0.000,0.000,53771,14:09:59
4.305,0.000,0.000,0.000,0.000,0.000,53772,14:09:59
4.305,0.000,0.000,0.000,0.000,0.000,53773,14:09:59
4.302,0.000,0.000,0.000,0.000,0.000,53774,14:09:59
4.302,0.000,0.000,0.000,0.000,0.000,53775,14:09:59
4.300,0.000,0.000,0.000,0.000,0.000,53776,14:09:59
4.300,0.000,0.000,0.000,0.000,0.000,53777,14:09:59
4.298,0.000,0.000,0.000,0.000,0.000,53778,14:09:59
4.298,0.000,0.000,0.000,0.000,0.000,53779,14:09:59
4.296,0.000,0.000,0.000,0.000,0.000,53780,14:09:59
4.296,0.000,0.000,0.000,0.000,0.000,53781,14:09:59
4.293,0.000,0.000,0.000,0.000,0.000,53782,14:09:59
4.294,0.000,0.000,0.000,0.000,0.000,53783,14:09:59
4.291,0.000,0.000,0.000,0.000,0.000,53784,14:09:59
4.292,0.000,0.000,0.000,0.000,0.000,53785,14:09:59
4.290,0.000,0.000,0.000,0.000,0.000,53786,14:09:59
4.290,0.000,0.000,0.000,0.000,0.000,53787,14:09:59
4.288,0.000,0.000,0.000,0.000,0.000,53788,14:09:59
4.289,0.000,0.000,0.000,0.000,0.000,53789,14:09:59
4.287,0.000,0.000,0.000,0.000,0.000,53790,14:09:59
4.288,0.000,0.000,0.000,0.000,0.000,53791,14:09:59
4.287,0.000,0.000,0.000,0.000,0.000,53792,14:09:59
4.288,0.000,0.000,0.000,0.000,0.000,53793,14:09:59
4.287,0.000,0.000,0.000,0.000,0.000,53794,14:09:59
4.288,0.000,0.000,0.000,0.000,0.000,53795,14:09:59
4.287,0.000,0.000,0.000,0.000,0.000,53796,14:09:59
4.288,0.000,0.000,0.000,0.000,0.000,53797,14:09:59
4.286,0.000,0.000,0.000,0.000,0.000,53798,14:09:59
4.287,0.000,0.000,0.000,0.000,0.000,53799,14:09:59
4.285,0.000,0.000,0.000,0.000,0.000,53800,14:09:59
4.286,0.000,0.000,0.000,0.000,0.000,53801,14:09:59
4.283,0.000,0.000,0.000,0.000,0.000,53802,14:09:59
4.284,0.000,0.000,0.000,0.000,0.000,53803,14:09:59
4.281,0.000,0.000,0.000,0.000,0.000,53804,14:09:59
4.282,0.000,0.000,0.000,0.000,0.000,53805,14:09:59
4.280,0.000,0.000,0.000,0.000,0.000,53806,14:09:59
4.280,0.000,0.000,0.000,0.000,0.000,53807,14:09:59
4.278,0.000,0.000,0.000,0.000,0.000,53808,14:09:59
4.278,0.000,0.000,0.000,0.000,0.000,53809,14:09:59
